image_name,mean,max,min
img_7867,933.2,1136,629
img_7868,988.2,1871,622
img_7869,1278.3,3599,758
img_7870,1107.9,1953,815
img_7871,1036.0,1526,615
img_7872,1190.7,2992,477
img_7873,1151.3,1422,639
img_7874,1538.5,4827,839
img_7875,1198.1,1543,941
img_7876,833.0,1029,670
img_7877,1012.8,1595,638
img_7878,1277.2,2130,919
img_7879,988.9,1695,620
img_7880,1124.6,1600,903
img_7881,1145.3,2310,723
img_7882,1765.2,5624,967
img_7883,966.9,1567,726
img_7884,1006.7,1292,686
img_7885,1359.9,2407,917
img_7886,1179.2,2542,880
img_7887,2259.7,9296,590
img_7888,1035.4,1542,549
img_7889,1168.9,2492,772
img_7890,1016.0,1557,634
img_7891,853.0,1365,658
img_7892,996.7,1556,551
img_7893,1269.8,2143,900
img_7894,1079.5,1575,826
img_7895,1337.1,2462,887
img_7896,1165.0,2309,654
img_7897,1223.6,1458,973
img_7898,1502.6,3573,919
img_7899,1195.9,3816,599
img_7900,1338.7,4352,760
img_7901,1112.1,2030,615
img_7902,2530.0,15315,839
img_7903,1127.4,1928,782
img_7904,937.6,1165,597
img_7905,1386.7,2100,841
img_7906,1307.7,2245,743
img_7907,1095.2,1663,775
img_7908,1047.8,1279,863
img_7909,1053.5,2411,613
img_7910,1032.2,1656,792
img_7911,1711.7,7222,726
img_7912,1544.5,3737,804
img_7913,1097.9,1668,821
img_7914,1014.1,1639,702
img_7915,975.1,1486,710
img_7916,842.4,962,660
img_7917,1087.6,2329,646
img_7918,1567.5,2119,1074
img_7919,1042.5,1583,735
img_7920,998.2,1270,782
img_7921,968.3,1534,711
img_7922,917.5,1496,712
img_7923,1186.5,2583,751
img_7924,1016.8,1247,838
img_7925,1373.4,3248,815
img_7926,1350.0,5575,631
img_7927,1047.0,1495,708
img_7928,1154.9,2294,735
img_7929,951.0,1239,743
img_7930,1090.9,1486,685
img_7931,806.3,926,581
img_7932,1935.9,4691,702
img_7933,965.5,1536,662
img_7934,1947.8,5042,838
img_7935,1472.8,2038,1020
img_7936,1102.3,2200,800
img_7937,1493.7,2995,963
img_7938,1319.6,2077,842
img_7939,1043.0,1438,631
img_7940,1218.2,1887,735
img_7941,978.6,1565,773
img_7942,1042.1,1464,798
img_7943,865.7,1149,542
img_7944,1319.6,2295,791
img_7945,1303.6,3019,856
img_7946,1582.4,2984,1025
img_7947,1066.3,1711,795
img_7948,1788.5,4243,901
img_7949,1256.7,1750,921
img_7950,1488.3,2733,888
img_7951,1148.1,1900,799
img_7952,1560.7,2454,1054
img_7953,993.0,1356,694
img_7954,1142.3,1523,687
img_7955,1264.6,1933,664
img_7956,971.2,1348,736
img_7957,1083.7,1870,726
img_7958,1094.5,1659,572
img_7959,1092.5,1605,695
img_7960,931.9,1530,558
img_7961,1115.1,1511,942
img_7962,1664.1,3705,702
img_7963,1542.7,6819,686
img_7964,1285.7,2567,702
img_7965,1419.3,2320,795
img_7966,1336.4,2399,636
img_7967,1216.9,2070,782
img_7968,1013.5,1304,821
img_7969,1153.4,2077,669
img_7970,1068.6,1399,895
img_7971,1052.4,1533,783
img_7972,1983.0,4752,1086
img_7973,970.0,1267,750
img_7974,1571.4,6298,647
img_7975,1096.3,1735,711
img_7976,824.4,1039,637
img_7977,1128.3,1386,799
img_7978,1099.2,2640,735
img_7979,1220.3,1672,701
img_7980,1325.9,3632,693
img_7981,1573.6,4039,902
img_7982,1980.6,6712,889
img_7983,1384.1,5347,743
img_7984,1138.3,2832,687
img_7985,1875.6,6597,816
img_7986,1082.3,1708,693
img_7987,1791.0,5304,909
img_7988,1407.4,2289,965
img_7989,1215.6,4858,638
img_7990,1116.2,1485,783
img_7991,1208.7,1734,806
img_7992,1330.6,2975,902
img_7993,1034.6,1623,687
img_7994,1127.4,2160,757
img_7995,1152.8,1804,719
img_7996,981.1,1503,648
img_7997,1500.3,2311,803
img_7998,1080.3,1573,847
img_7999,1450.5,6306,654
img_8000,1470.3,2311,743
img_8001,1134.2,2558,671
img_8002,902.0,1679,697
img_8003,1232.8,2923,829
img_8004,1075.8,2279,566
img_8005,1176.0,1789,871
img_8006,999.6,1516,682
img_8007,1559.0,4247,727
img_8008,1149.6,1599,644
img_8009,1153.8,1655,765
img_8010,1170.3,2143,878
img_8011,973.2,1316,696
img_8012,1609.0,6651,679
img_8013,1252.7,1877,909
img_8014,1162.5,1509,700
img_8015,974.2,1381,679
img_8016,961.9,1472,558
img_8017,1763.5,3632,1102
img_8018,1193.7,2320,734
img_8019,925.1,1173,675
img_8020,1218.7,2334,648
img_8021,991.5,1436,647
img_8022,1656.9,3934,902
img_8023,1293.6,1881,940
img_8024,858.2,967,663
img_8025,1035.7,1829,758
img_8026,997.9,1199,887
img_8027,2244.9,10352,909
img_8028,1280.0,3738,911
img_8029,1028.8,1941,667
img_8030,1669.5,3046,910
img_8031,1533.3,4119,692
img_8032,1679.8,5751,711
img_8033,1193.7,2397,726
img_8034,1137.9,1388,830
img_8035,1077.3,1711,686
img_8036,1053.2,1499,767
img_8037,1171.8,2304,687
img_8038,982.7,1527,681
img_8039,1570.7,3784,754
img_8040,1208.6,1799,598
img_8041,1305.7,2154,927
img_8042,1102.1,1437,847
img_8043,1107.2,2446,543
img_8044,1076.7,1669,630
img_8045,940.8,1181,759
img_8046,1101.0,1710,725
img_8047,1086.3,1495,703
img_8048,1304.1,2367,543
img_8049,1202.9,4023,661
img_8050,1457.3,2377,1038
img_8051,1383.5,2878,781
img_8052,1026.2,1285,831
img_8053,1078.1,1694,647
img_8054,1173.0,2071,720
img_8055,1497.5,4335,658
img_8056,1230.7,1687,942
img_8057,1048.9,1373,814
img_8058,1567.2,5499,940
img_8059,1310.7,1879,886
img_8060,2010.2,5896,662
img_8061,1248.9,2223,855
img_8062,1320.0,4150,670
img_8063,1405.9,4222,869
img_8064,1700.5,4952,749
img_8065,1228.1,2113,712
img_8066,898.2,1113,591
img_8067,930.1,1423,662
img_8068,1252.3,2062,710
img_8069,1851.3,7237,876
img_8070,2016.2,4117,911
img_8071,1339.6,2591,647
img_8072,1066.2,1576,575
img_8073,1441.3,1895,1137
img_8074,1128.1,2311,702
img_8075,997.8,1280,663
img_8076,1045.7,1680,599
img_8077,958.8,1415,733
img_8078,1563.3,4249,974
img_8079,908.0,1181,679
img_8080,1718.2,4745,718
img_8081,1328.7,1895,975
img_8082,1526.8,3260,927
img_8083,1574.1,2765,855
img_8084,959.2,1254,647
img_8085,1448.3,2724,823
img_8086,1715.4,3023,950
img_8087,1172.3,1839,807
img_8088,1034.4,1542,720
img_8089,1350.8,2181,751
img_8090,1039.3,1526,799
img_8091,1070.7,1718,748
img_8092,859.9,1093,627
img_8093,1346.4,4929,510
img_8094,2187.1,10593,926
img_8095,902.7,1305,655
img_8096,1060.9,1815,662
img_8097,1059.0,1598,655
img_8098,1363.9,2636,870
img_8099,1311.9,1783,703
img_8100,1093.5,1358,571
img_8101,1016.3,1222,878
img_8102,1428.5,2278,936
img_8103,981.9,1404,635
img_8104,1016.1,1318,855
img_8105,1816.2,4571,887
img_8106,1226.6,3500,671
img_8107,1572.2,2569,1015
img_8108,1033.5,1358,782
img_8109,2062.5,8983,677
img_8110,1030.2,1517,509
img_8111,1214.8,3112,813
img_8112,922.5,1487,607
img_8113,1392.0,3034,838
img_8114,1214.2,2283,757
img_8115,1279.9,3111,742
img_8116,961.0,1320,710
img_8117,1629.3,5600,799
img_8118,1405.1,6221,655
img_8119,1431.2,3118,1028
img_8120,1378.9,3907,710
img_8121,1065.7,2005,756
img_8122,2580.9,15193,845
img_8123,1175.8,2503,582
img_8124,2277.3,9320,743
img_8125,1128.7,2536,736
img_8126,1207.4,2135,671
img_8127,1459.3,2535,847
img_8128,1058.5,1383,630
img_8129,1447.6,7253,646
img_8130,1211.8,2110,798
img_8131,1435.4,3677,742
img_8132,1468.5,3774,910
img_8133,1423.5,3090,727
img_8134,1503.0,6207,672
img_8135,1303.5,1719,1038
img_8136,1068.2,1733,670
img_8137,991.8,1271,780
img_8138,1457.2,3455,936
img_8139,1022.7,1343,894
img_8140,1171.5,2518,639
img_8141,959.6,1093,780
img_8142,1249.1,2173,839
img_8143,1371.0,2078,742
img_8144,949.6,1462,723
img_8145,1008.2,1458,766
img_8146,1096.0,1846,789
img_8147,1015.8,1279,733
img_8148,1562.0,3376,838
img_8149,1167.6,2374,710
img_8150,1270.7,2110,783
img_8151,1293.4,2495,1046
img_8152,991.3,1559,639
img_8153,1444.5,2382,924
img_8154,982.8,1262,671
img_8155,1003.2,2350,621
img_8156,1021.9,1333,717
img_8157,917.5,1263,543
img_8158,1458.0,2804,820
img_8159,1049.9,2163,623
img_8160,1085.7,1621,894
img_8161,1361.5,5304,608
img_8162,1337.3,5155,640
img_8163,1634.8,2583,977
img_8164,1156.3,1681,719
img_8165,1187.7,1630,758
img_8166,1082.5,1527,599
img_8167,913.1,1374,670
img_8168,1164.0,3102,670
img_8169,1077.4,1463,831
img_8170,1091.3,1719,711
img_8171,1132.0,1821,703
img_8172,1462.6,3667,702
img_8173,1692.1,2862,671
img_8174,1004.2,1311,590
img_8175,1129.4,1968,727
img_8176,1461.2,3976,848
img_8177,1219.4,1571,888
img_8178,984.1,1358,654
img_8179,1308.4,2454,879
img_8180,1826.2,10007,718
img_8181,1017.3,1549,703
img_8182,1355.3,4103,694
img_8183,1356.2,3503,713
img_8184,1012.1,1647,642
img_8185,1584.0,4695,759
img_8186,1723.3,7358,800
img_8187,1255.0,3907,724
img_8188,1081.2,1847,774
img_8189,1214.5,3103,701
img_8190,1117.6,2138,599
img_8191,991.1,1189,691
img_8192,967.4,1424,598
img_8193,1415.0,3053,892
img_8194,1180.4,1719,654
img_8195,1083.3,1579,734
img_8196,1605.2,2834,991
img_8197,4566.0,35095,726
img_8198,1080.4,2167,677
img_8199,910.2,1268,673
img_8200,1092.3,1552,623
img_8201,1771.9,4178,885
img_8202,2100.9,3373,1054
img_8203,1670.5,3415,856
img_8204,1201.4,2152,757
img_8205,3063.9,16496,542
img_8206,1303.7,3483,804
img_8207,1867.0,7791,775
img_8208,1355.8,1983,773
img_8209,2908.9,16759,1021
img_8210,1123.6,2102,606
img_8211,1290.4,3404,846
img_8212,1013.3,1991,622
img_8213,2096.1,4149,1088
img_8214,1568.3,6995,470
img_8215,1726.1,6182,831
img_8216,1017.0,1504,630
img_8217,1539.8,2454,1086
img_8218,1335.6,3319,741
img_8219,1727.3,5962,829
img_8220,1874.7,3187,1149
img_8221,1199.0,1456,877
img_8222,1274.7,1742,935
img_8223,941.6,1287,711
img_8224,1165.0,2544,749
img_8225,1066.4,1662,802
img_8226,1218.3,1871,694
img_8227,1224.7,3199,666
img_8228,1564.1,3576,923
img_8229,1206.8,2533,814
img_8230,2117.0,6338,885
img_8231,1218.9,1886,591
img_8232,928.7,1182,727
img_8233,1366.1,2364,711
img_8234,1778.6,4211,918
img_8235,1188.0,2205,918
img_8236,972.4,1203,743
img_8237,1469.2,4000,783
img_8238,937.9,1286,648
img_8239,1152.0,2686,590
img_8240,1518.5,4495,950
img_8241,1644.0,3840,983
img_8242,913.8,1329,636
img_8243,1097.9,1413,742
img_8244,878.8,1206,631
img_8245,1103.1,2151,683
img_8246,2015.3,11228,607
img_8247,1405.0,2392,975
img_8248,1088.3,1810,702
img_8249,1034.7,1446,567
img_8250,2939.1,16436,869
img_8251,940.0,1389,742
img_8252,1598.4,3949,871
img_8253,1416.8,2949,903
img_8254,1130.0,1903,734
img_8255,1578.3,5080,782
img_8256,994.8,2965,574
img_8257,1418.2,3944,646
img_8258,1054.1,1663,703
img_8259,888.7,1351,590
img_8260,1193.2,1646,645
img_8261,1873.5,6877,781
img_8262,1898.1,5471,799
img_8263,1385.2,1765,957
img_8264,1443.4,5530,654
img_8265,898.6,1245,667
img_8266,1091.3,2573,625
img_8267,1212.9,1742,894
img_8268,1218.0,2744,622
img_8269,1265.5,2503,773
img_8270,1325.6,1944,1079
img_8271,906.7,1221,688
img_8272,1158.8,1919,701
img_8273,1309.6,1966,823
img_8274,1159.1,2064,716
img_8275,1509.8,2580,949
img_8276,951.8,1279,727
img_8277,1995.4,5712,1041
img_8278,982.9,1498,656
img_8279,1160.7,2065,658
img_8280,949.0,1409,638
img_8281,1705.5,2745,1070
img_8282,1075.0,2098,770
img_8283,1202.5,2468,759
img_8284,1126.5,1734,767
img_8285,1286.3,1917,911
img_8286,975.9,1734,701
img_8287,1182.1,1728,831
img_8288,1059.0,1386,790
img_8289,1524.4,2967,798
img_8290,1232.2,1815,774
img_8291,1184.4,1550,932
img_8292,1017.8,1668,790
img_8293,1067.8,1662,822
img_8294,1378.9,2573,863
img_8295,1488.3,3277,853
img_8296,2335.1,11734,933
img_8297,1654.3,4845,918
img_8298,1036.4,1334,735
img_8299,1388.4,2471,654
img_8300,954.4,1167,646
img_8301,1366.8,1879,966
img_8302,1047.9,1679,758
img_8303,1233.6,2551,550
img_8304,1020.6,1432,591
img_8305,900.7,1325,732
img_8306,1671.8,6047,783
img_8307,1070.1,2008,790
img_8308,1076.4,1519,494
img_8309,1562.5,3206,774
img_8310,1654.2,4424,687
img_8311,1401.2,2808,1055
img_8312,1012.2,1602,660
img_8313,1047.1,1573,815
img_8314,1029.3,1721,719
img_8315,1396.2,2379,695
img_8316,1530.1,3517,935
img_8317,1634.8,4449,784
img_8318,1118.3,1719,781
img_8319,5423.1,35880,891
img_8320,906.2,1537,631
img_8321,1858.7,6702,815
img_8322,1448.5,3246,686
img_8323,1083.0,2971,687
img_8324,1055.9,1620,799
img_8325,926.3,1159,712
img_8326,1099.7,1653,809
img_8327,1561.0,3279,862
img_8328,1221.4,2108,719
img_8329,1026.4,1344,678
img_8330,1229.9,2552,689
img_8331,1421.9,2922,742
img_8332,1144.1,1741,754
img_8333,1033.7,1918,782
img_8334,818.0,1134,596
img_8335,1297.9,5258,535
img_8336,916.6,1463,598
img_8337,1965.9,8104,903
img_8338,1705.3,2666,1007
img_8339,1135.5,1918,621
img_8340,1068.7,1686,758
img_8341,1084.1,1845,735
img_8342,1468.4,3838,701
img_8343,1575.5,2263,871
img_8344,1458.4,4720,906
img_8345,1005.2,1236,772
img_8346,903.6,1477,599
img_8347,1050.6,1271,861
img_8348,1095.2,1631,733
img_8349,2510.1,12064,838
img_8350,2177.9,8992,998
img_8351,1558.5,5326,696
img_8352,996.6,1838,527
img_8353,1120.9,1990,599
img_8354,988.3,1339,701
img_8355,1559.3,4443,774
img_8356,1109.1,1622,806
img_8357,1182.4,2160,629
img_8358,1057.0,1702,771
img_8359,1084.5,2046,638
img_8360,1127.9,2500,701
img_8361,1619.6,4550,564
img_8362,1222.7,2158,906
img_8363,1168.8,2243,726
img_8364,898.7,1120,641
img_8365,906.9,1479,653
img_8366,1300.4,2750,751
img_8367,1054.6,3168,535
img_8368,1499.1,2944,1021
img_8369,1732.7,2853,1173
img_8370,1175.4,3035,758
img_8371,1383.8,5862,526
img_8372,1206.1,1940,814
img_8373,1245.8,2275,662
img_8374,1518.5,5481,733
img_8375,1201.3,1907,863
img_8376,852.1,1031,669
img_8377,1611.8,4644,861
img_8378,1573.0,2417,789
img_8379,1121.1,1830,775
img_8380,1015.9,1287,758
img_8381,987.9,1367,642
img_8382,1196.2,3499,541
img_8383,1946.7,9599,710
img_8384,1040.1,1535,677
img_8385,1519.7,4325,863
img_8386,1194.6,2922,575
img_8387,1129.3,2263,614
img_8388,1292.0,3289,804
img_8389,913.2,1127,749
img_8390,1234.7,1660,919
img_8391,1045.2,1422,767
img_8392,1328.3,2112,807
img_8393,1203.6,1938,690
img_8394,968.3,1621,623
img_8395,1075.8,2015,749
img_8396,1032.7,2750,687
img_8397,4120.4,25984,820
img_8398,1071.9,1684,783
img_8399,1375.2,3792,615
img_8400,1004.9,1634,810
img_8401,1173.1,2374,664
img_8402,2024.3,11307,567
img_8403,1054.8,1559,734
img_8404,1271.3,3105,516
img_8405,2324.8,7584,711
img_8406,2052.8,5583,1011
img_8407,1001.8,2676,621
img_8408,1008.5,1351,767
img_8409,1472.7,2415,991
img_8410,1381.0,2686,743
img_8411,1716.0,3296,703
img_8412,1508.5,2785,895
img_8413,1108.2,1504,646
img_8414,1410.0,2174,866
img_8415,1110.4,1590,816
img_8416,1637.5,4750,983
img_8417,1005.3,1708,656
img_8418,1236.6,1950,867
img_8419,1174.9,1893,840
img_8420,1425.0,2248,799
img_8421,1356.3,2271,736
img_8422,1035.9,1543,655
img_8423,1282.7,2071,778
img_8424,1124.4,2119,567
img_8425,2465.3,14366,950
img_8426,933.2,1293,710
img_8427,738.9,958,479
img_8428,1168.9,1566,832
img_8429,2417.3,12379,901
img_8430,1347.3,4172,783
img_8431,1112.0,1510,894
img_8432,1109.9,2186,548
img_8433,1069.4,1711,677
img_8434,1288.5,2272,814
img_8435,1271.2,3567,757
img_8436,1023.5,1711,798
img_8437,1130.8,3204,678
img_8438,1254.0,1778,637
img_8439,1259.7,1694,871
img_8440,1112.3,2376,784
img_8441,1194.6,2382,725
img_8442,1109.7,1391,775
img_8443,934.1,1502,564
img_8444,1521.1,2440,1056
img_8445,1544.5,5332,750
img_8446,1162.3,2038,741
img_8447,1516.6,4412,623
img_8448,1411.2,2716,917
img_8449,1036.3,2501,688
img_8450,1509.4,3455,879
img_8451,1096.3,2500,671
img_8452,944.5,1361,652
img_8453,1447.8,3617,1005
img_8454,1655.0,4989,919
img_8455,4192.2,33326,663
img_8456,1112.5,1822,775
img_8457,1346.2,4205,718
img_8458,1064.5,1764,765
img_8459,1093.1,1501,761
img_8460,918.7,1354,526
img_8461,952.6,1319,539
img_8462,1060.9,1704,479
img_8463,1025.6,2030,599
img_8464,960.3,1176,719
img_8465,1473.3,2511,1013
img_8466,1059.6,1326,721
img_8467,1337.2,2351,904
img_8468,1140.4,1981,766
img_8469,1458.1,4186,727
img_8470,974.1,2101,638
img_8471,1054.3,1918,799
img_8472,1526.6,2890,1039
img_8473,1148.4,2007,798
img_8474,1078.8,1375,721
img_8475,1100.5,1389,729
img_8476,1476.9,6294,686
img_8477,981.7,1631,702
img_8478,1540.4,6614,748
img_8479,1154.3,2369,671
img_8480,947.9,1389,710
img_8481,1014.9,1309,805
img_8482,979.0,1254,694
img_8483,1540.6,4826,534
img_8484,1431.4,2796,759
img_8485,1511.1,3768,759
img_8486,1090.5,1942,591
img_8487,972.1,1535,655
img_8488,1018.8,1493,742
img_8489,1041.8,1388,819
img_8490,1015.4,1698,456
img_8491,981.1,1263,774
img_8492,1247.3,1914,815
img_8493,1013.5,1655,820
img_8494,982.6,1269,701
img_8495,1001.6,1574,686
img_8496,878.4,1390,493
img_8497,1384.3,4340,781
img_8498,1220.5,2558,719
img_8499,1322.7,1806,962
img_8500,1148.0,1966,775
img_8501,858.5,1174,646
img_8502,1172.9,1775,882
img_8503,1173.5,1767,815
img_8504,1108.9,1471,855
img_8505,951.7,1754,686
img_8506,2269.6,13167,774
img_8507,1359.6,3175,683
img_8508,865.9,1098,698
img_8509,1134.6,1894,743
img_8510,1440.9,3600,607
img_8511,2442.6,14232,617
img_8512,1256.0,1919,942
img_8513,1116.1,1687,743
img_8514,982.6,1777,526
img_8515,1405.1,4882,708
img_8516,1089.7,1792,855
img_8517,932.4,1330,703
img_8518,2166.5,7656,846
img_8519,1135.8,2182,789
img_8520,1151.2,1950,738
img_8521,1133.5,2079,661
img_8522,1129.3,1743,600
img_8523,1070.6,1956,626
img_8524,1075.6,1647,759
img_8525,898.6,1127,639
img_8526,1215.0,2168,743
img_8527,1269.8,1975,734
img_8528,1032.4,2310,751
img_8529,1097.2,1359,622
img_8530,1562.2,2319,1142
img_8531,1341.3,2605,726
img_8532,1602.5,3864,879
img_8533,1230.3,2150,518
img_8534,1409.6,2590,688
img_8535,1596.9,3360,850
img_8536,1131.4,2648,654
img_8537,1925.8,4718,779
img_8538,1182.2,2103,575
img_8539,979.8,1895,544
img_8540,1039.1,1337,710
img_8541,1691.7,5488,1015
img_8542,1174.5,3948,672
img_8543,1316.0,2272,806
img_8544,1321.5,2166,823
img_8545,1202.6,1620,860
img_8546,1041.3,1350,792
img_8547,1171.1,2028,836
img_8548,1721.6,4960,958
img_8549,1185.1,1751,850
img_8550,1054.4,2740,703
img_8551,1110.4,1407,583
img_8552,1309.8,1662,895
img_8553,1104.9,3333,550
img_8554,3245.3,17185,637
img_8555,2298.0,8565,695
img_8556,1139.3,1904,863
img_8557,2302.3,9184,1086
img_8558,1361.6,2941,859
img_8559,1165.8,1509,847
img_8560,1113.7,1284,910
img_8561,963.5,1187,629
img_8562,2407.7,12038,687
img_8563,1338.5,2078,983
img_8564,1568.2,3376,623
img_8565,2255.4,10166,959
img_8566,1035.3,1287,622
img_8567,1241.7,2351,775
img_8568,1147.9,1335,727
img_8569,1475.9,3706,989
img_8570,1229.9,2078,765
img_8571,1364.5,2518,919
img_8572,1078.5,1600,862
img_8573,1229.4,1878,671
img_8574,1024.6,1469,559
img_8575,848.5,1198,565
img_8576,1034.6,1327,856
img_8577,1521.1,2915,1016
img_8578,1350.4,3311,695
img_8579,1242.9,2206,917
img_8580,1162.9,1335,942
img_8581,1074.5,1584,703
img_8582,962.2,1231,760
img_8583,1219.0,2766,608
img_8584,998.4,1399,766
img_8585,1294.7,2103,774
img_8586,996.5,1511,783
img_8587,1020.0,1510,739
img_8588,1305.3,2362,822
img_8589,1053.2,1318,642
img_8590,1934.4,8695,783
img_8591,1329.7,2881,733
img_8592,2938.8,21899,538
img_8593,1338.0,2111,895
img_8594,1014.3,1599,711
img_8595,1263.8,2237,768
img_8596,1207.3,2115,679
img_8597,1121.0,2255,541
img_8598,1325.2,2218,695
img_8599,1068.3,2045,693
img_8600,3818.1,24000,871
img_8601,1323.4,3074,775
img_8602,1340.9,2078,1086
img_8603,1215.6,2904,853
img_8604,1407.5,2966,711
img_8605,1500.2,5934,560
img_8606,935.9,1636,711
img_8607,2752.6,19414,618
img_8608,978.9,1291,639
img_8609,1410.6,4965,671
img_8610,1733.1,8131,861
img_8611,1779.6,5070,901
img_8612,1558.9,6584,582
img_8613,1432.5,2831,853
img_8614,1181.0,2215,711
img_8615,974.8,1266,526
img_8616,989.8,1775,662
img_8617,1490.8,1749,1063
img_8618,1117.0,1865,735
img_8619,1218.9,1768,854
img_8620,1031.4,1829,767
img_8621,920.4,1518,551
img_8622,1772.3,4929,717
img_8623,1822.9,7603,909
img_8624,1396.0,2146,1063
img_8625,1007.2,1390,636
img_8626,1213.2,1633,991
img_8627,1364.7,2294,866
img_8628,927.5,1141,716
img_8629,2170.0,11336,963
img_8630,1172.1,1907,692
img_8631,1317.4,2247,719
img_8632,1024.8,1815,615
img_8633,1018.7,1444,775
img_8634,999.0,1543,759
img_8635,1274.8,1989,865
img_8636,1469.0,4256,630
img_8637,1129.3,2486,718
img_8638,1105.0,2257,768
img_8639,1133.8,1796,614
img_8640,1915.5,10518,743
img_8641,1496.6,4822,847
img_8642,1586.9,3815,735
img_8643,1093.1,1616,813
img_8644,1402.6,2563,797
img_8645,1198.6,1515,774
img_8646,1474.5,2878,1016
img_8647,1048.8,1639,558
img_8648,1749.3,2465,773
img_8649,1454.2,2982,1143
img_8650,847.2,1008,652
img_8651,1143.6,2117,735
img_8652,867.8,1231,630
img_8653,1464.9,2559,703
img_8654,1068.2,1440,791
img_8655,1189.9,3174,767
img_8656,1326.3,3047,782
img_8657,1180.0,2279,672
img_8658,1376.0,2972,855
img_8659,912.8,1568,484
img_8660,1198.2,2110,558
img_8661,967.4,1215,798
img_8662,1063.5,1585,728
img_8663,1067.6,2056,694
img_8664,1027.5,1661,543
img_8665,987.0,1400,646
img_8666,1495.1,2446,718
img_8667,1266.3,2345,712
img_8668,1644.3,2902,1159
img_8669,1111.9,1460,829
img_8670,1094.2,1631,679
img_8671,3619.8,13835,1071
img_8672,984.9,1166,831
img_8673,884.2,1223,685
img_8674,1007.0,1402,622
img_8675,1164.5,1950,621
img_8676,1574.5,2612,1069
img_8677,1027.4,1696,663
img_8678,1024.1,2032,647
img_8679,1183.2,3341,679
img_8680,941.4,1365,700
img_8681,1327.7,4320,703
img_8682,1355.5,4099,631
img_8683,1421.8,3967,743
img_8684,1109.0,2199,639
img_8685,2313.2,12086,773
img_8686,1338.1,2430,717
img_8687,1078.3,1779,751
img_8688,1138.4,2301,726
img_8689,1354.3,4030,786
img_8690,1725.0,5545,881
img_8691,1007.9,1564,662
img_8692,1201.4,2583,742
img_8693,1170.6,3127,734
img_8694,1411.1,4078,797
img_8695,1484.9,1920,1094
img_8696,1662.5,6847,591
img_8697,1114.0,2157,750
img_8698,1206.7,2295,795
img_8699,1039.7,1670,607
img_8700,1205.9,2442,796
img_8701,1258.4,3393,774
img_8702,1228.6,2058,863
img_8703,1276.0,4654,683
img_8704,1718.2,6111,797
img_8705,1178.3,1529,876
img_8706,950.0,1752,573
img_8707,1217.6,4056,766
img_8708,1467.0,3926,919
img_8709,1984.3,6263,831
img_8710,1211.4,3332,639
img_8711,1214.1,1749,788
img_8712,910.7,1238,676
img_8713,1396.8,3832,747
img_8714,1091.6,1628,495
img_8715,2046.6,8061,935
img_8716,1150.4,2037,535
img_8717,1368.8,2182,694
img_8718,1473.8,2352,999
img_8719,1076.7,1540,777
img_8720,2246.0,8439,919
img_8721,1675.4,5164,719
img_8722,963.9,1255,751
img_8723,2345.8,5376,1094
img_8724,1639.3,5135,805
img_8725,1412.7,4441,790
img_8726,1813.4,5535,855
img_8727,978.0,1375,751
img_8728,1008.4,1399,767
img_8729,1447.3,4172,822
img_8730,1020.4,1353,614
img_8731,1312.2,3007,591
img_8732,1102.5,1782,623
img_8733,979.7,1373,711
img_8734,993.2,1360,801
